15,100000,500,2,20.0,0.996
15,10000,1000,2,20.0,0.997
15,1000,1000,2,20.0,0.999
15,1000,2000,2,20.0,0.365
15,1000,500,2,20.0,0.22
15,1000,2000,2,20.0,0.3585
