0.001001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006828269033799932,0.0013656538067599864,0.0020484807101399795,0.004096961420279959,0.008193922840559918,0.010925230454079891,0.023557528166609765,0.03175145100716968,0.043700921816319564,0.06350290201433936,0.07101399795151929,0.09491293956981905,0.10856947763741892,0.09832707408671902,0.09491293956981905,0.0805735745988392,0.07203823830658929,0.06350290201433936,0.045749402526459544,0.03277569136223967,0.019801980198019802,0.01399795151928986,0.008193922840559918,0.0027313076135199728,0.0027313076135199728,0.0003414134516899966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036859565057132326,0.0022115739034279398,0.0018429782528566164,0.0044231478068558795,0.008109104312569112,0.012532252119424991,0.018798378179137487,0.026538886841135274,0.05455215628455584,0.06118687799483966,0.07519351271654995,0.09399189089568744,0.10504976041282713,0.10652414301511243,0.09067453004054553,0.09915223000368596,0.07556210836712127,0.058238112790269074,0.0427570954662735,0.023221525985993367,0.018429782528566162,0.009214891264283081,0.007371913011426466,0.0011057869517139699,0.002580169553999263,0.00036859565057132326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041425020712510354,0.0008285004142502071,0.0012427506213753107,0.0,0.003728251864125932,0.007870753935376968,0.008699254349627174,0.01988400994200497,0.030654515327257662,0.03686826843413422,0.06835128417564208,0.07332228666114333,0.0932062966031483,0.09693454846727423,0.11350455675227837,0.1035625517812759,0.07995028997514499,0.07415078707539353,0.05592377796188898,0.05178127589063795,0.03355426677713339,0.020298260149130075,0.009527754763877383,0.009113504556752278,0.002899751449875725,0.0016570008285004142,0.0012427506213753107,0.0008285004142502071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019723865877712033,0.0029585798816568047,0.007889546351084813,0.013313609467455622,0.021696252465483234,0.03550295857988166,0.057692307692307696,0.06360946745562131,0.06854043392504931,0.08530571992110454,0.10256410256410256,0.08481262327416174,0.09763313609467456,0.09615384615384616,0.08481262327416174,0.05571992110453649,0.04388560157790927,0.027120315581854043,0.021203155818540435,0.01775147928994083,0.002465483234714004,0.0039447731755424065,0.002465483234714004,0.0009861932938856016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012315270935960591,0.0012315270935960591,0.0049261083743842365,0.0049261083743842365,0.009236453201970444,0.01847290640394089,0.033866995073891626,0.046182266009852216,0.05788177339901478,0.08189655172413793,0.09113300492610837,0.09421182266009852,0.10775862068965517,0.09729064039408868,0.09113300492610837,0.07573891625615764,0.054187192118226604,0.046798029556650245,0.03017241379310345,0.01600985221674877,0.020320197044334975,0.006157635467980296,0.003694581280788177,0.0024630541871921183,0.0012315270935960591,0.0006157635467980296,0.0,0.0012315270935960591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000819000819000819,0.001638001638001638,0.007371007371007371,0.013104013104013105,0.014742014742014743,0.028665028665028666,0.051597051597051594,0.050778050778050775,0.08681408681408681,0.09009009009009009,0.09991809991809991,0.10647010647010648,0.09254709254709255,0.08517608517608517,0.07780507780507781,0.062244062244062245,0.04668304668304668,0.03194103194103194,0.025389025389025387,0.011466011466011465,0.007371007371007371,0.003276003276003276,0.003276003276003276,0.000819000819000819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033821871476888386,0.010146561443066516,0.014656144306651634,0.02367531003382187,0.033821871476888386,0.046223224351747465,0.0552423900789177,0.07215332581736189,0.10710259301014656,0.0935738444193912,0.10259301014656144,0.08906426155580609,0.0992108229988726,0.0777903043968433,0.06200676437429538,0.04284103720405862,0.02367531003382187,0.018038331454340473,0.010146561443066516,0.007891770011273957,0.0033821871476888386,0.0011273957158962795,0.0011273957158962795,0.0011273957158962795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016474464579901153,0.0,0.0,0.0032948929159802307,0.006589785831960461,0.023064250411861616,0.008237232289950576,0.039538714991762765,0.05930807248764415,0.04942339373970346,0.09060955518945635,0.08237232289950576,0.10049423393739704,0.0757825370675453,0.09884678747940692,0.08072487644151564,0.09390444810543658,0.07742998352553541,0.036243822075782535,0.03459637561779242,0.009884678747940691,0.011532125205930808,0.009884678747940691,0.0032948929159802307,0.0032948929159802307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049261083743842365,0.0024630541871921183,0.0049261083743842365,0.012315270935960592,0.029556650246305417,0.034482758620689655,0.04926108374384237,0.059113300492610835,0.07635467980295567,0.07881773399014778,0.10837438423645321,0.08866995073891626,0.11822660098522167,0.0812807881773399,0.059113300492610835,0.07635467980295567,0.04926108374384237,0.019704433497536946,0.019704433497536946,0.017241379310344827,0.0024630541871921183,0.0024630541871921183,0.0024630541871921183,0.0024630541871921183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009832841691248771,0.0019665683382497543,0.00344149459193707,0.007866273352999017,0.01032448377581121,0.023107177974434612,0.030973451327433628,0.045722713864306784,0.0624385447394297,0.08308751229105212,0.09636184857423795,0.1071779744346116,0.08308751229105212,0.0943952802359882,0.08062930186823992,0.07817109144542773,0.06538839724680433,0.05211406096361849,0.02753195673549656,0.02359882005899705,0.009341199606686333,0.005408062930186824,0.003933136676499509,0.0014749262536873156,0.0014749262536873156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
