0.00100025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.003,0.01,0.008,0.021,0.043,0.062,0.09,0.092,0.108,0.113,0.104,0.105,0.083,0.059,0.039,0.029,0.015,0.009,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00200025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.007,0.012,0.015,0.026,0.032,0.044,0.093,0.098,0.124,0.107,0.116,0.1,0.076,0.061,0.033,0.028,0.014,0.007,0.001,0.001,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00300025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.003,0.005,0.005,0.016,0.021,0.046,0.048,0.085,0.107,0.117,0.112,0.099,0.109,0.079,0.058,0.036,0.019,0.017,0.01,0.001,0.001,0.002,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00400025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.006,0.009,0.019,0.032,0.036,0.059,0.076,0.099,0.11,0.108,0.123,0.099,0.071,0.063,0.028,0.03,0.013,0.008,0.007,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00500025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.01,0.004,0.011,0.022,0.05,0.057,0.072,0.116,0.091,0.128,0.111,0.09,0.079,0.055,0.042,0.025,0.014,0.008,0.006,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00600025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.003,0.005,0.003,0.013,0.021,0.05,0.059,0.077,0.109,0.12,0.118,0.107,0.077,0.081,0.06,0.036,0.029,0.009,0.012,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00700025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.012,0.012,0.03,0.032,0.073,0.077,0.077,0.098,0.122,0.111,0.098,0.067,0.074,0.05,0.027,0.017,0.008,0.007,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00800025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.001,0.008,0.007,0.043,0.026,0.064,0.073,0.1,0.115,0.106,0.111,0.095,0.084,0.059,0.04,0.032,0.017,0.008,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00900025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.0,0.004,0.015,0.023,0.025,0.038,0.049,0.093,0.093,0.099,0.094,0.103,0.105,0.086,0.062,0.049,0.022,0.023,0.007,0.006,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.002,0.005,0.011,0.017,0.017,0.039,0.074,0.084,0.092,0.094,0.117,0.098,0.101,0.094,0.052,0.05,0.025,0.012,0.007,0.005,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01100025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.001,0.002,0.004,0.013,0.013,0.032,0.041,0.068,0.074,0.096,0.113,0.114,0.101,0.087,0.095,0.046,0.04,0.024,0.015,0.009,0.008,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01200025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.002,0.004,0.006,0.009,0.025,0.045,0.058,0.083,0.1,0.116,0.107,0.096,0.089,0.086,0.064,0.037,0.041,0.014,0.01,0.002,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
