0.0010001611201804546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.002,0.002,0.008,0.018,0.026,0.058,0.062,0.082,0.086,0.124,0.112,0.118,0.066,0.076,0.056,0.042,0.034,0.012,0.006,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0020003222403609093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.014,0.02,0.03,0.056,0.072,0.092,0.082,0.096,0.1,0.112,0.108,0.072,0.046,0.038,0.028,0.018,0.002,0.002,0.004,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0030004833605413637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.008,0.004,0.024,0.028,0.078,0.092,0.1,0.11,0.114,0.09,0.112,0.094,0.038,0.042,0.022,0.018,0.014,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0040006444807218185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.02,0.022,0.032,0.036,0.052,0.086,0.106,0.12,0.112,0.106,0.09,0.078,0.058,0.036,0.018,0.006,0.006,0.006,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005000805600902273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.016,0.022,0.04,0.044,0.05,0.09,0.106,0.126,0.13,0.068,0.09,0.074,0.04,0.05,0.022,0.018,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006000966721082727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.006,0.006,0.01,0.016,0.03,0.056,0.076,0.074,0.09,0.078,0.128,0.116,0.102,0.062,0.056,0.032,0.028,0.022,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007001127841263183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.0,0.014,0.008,0.008,0.028,0.058,0.05,0.066,0.086,0.094,0.108,0.106,0.102,0.076,0.05,0.066,0.042,0.024,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008001288961443637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.01,0.018,0.042,0.046,0.072,0.076,0.116,0.11,0.086,0.104,0.092,0.078,0.064,0.028,0.014,0.008,0.01,0.012,0.006,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009001450081624092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.02,0.034,0.048,0.078,0.07,0.116,0.114,0.118,0.092,0.11,0.054,0.054,0.03,0.014,0.022,0.012,0.008,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010000091200102144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.004,0.008,0.02,0.022,0.028,0.054,0.058,0.092,0.126,0.086,0.112,0.088,0.114,0.07,0.042,0.038,0.016,0.01,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0110002523202826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.006,0.002,0.01,0.014,0.02,0.046,0.056,0.042,0.084,0.09,0.104,0.12,0.092,0.104,0.07,0.056,0.028,0.024,0.014,0.004,0.006,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.012000413440463053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.01,0.026,0.026,0.054,0.068,0.092,0.068,0.108,0.088,0.088,0.092,0.08,0.066,0.042,0.046,0.016,0.016,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013000574560643508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.01,0.018,0.016,0.056,0.06,0.112,0.118,0.138,0.12,0.106,0.088,0.048,0.034,0.018,0.012,0.006,0.004,0.008,0.006,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.014000735680823962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.01,0.038,0.058,0.056,0.056,0.112,0.1,0.11,0.108,0.108,0.118,0.04,0.024,0.024,0.018,0.006,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015000896801004417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.016,0.012,0.032,0.022,0.062,0.076,0.08,0.088,0.098,0.108,0.086,0.074,0.078,0.062,0.036,0.034,0.02,0.006,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01600105792118487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.006,0.022,0.036,0.024,0.07,0.102,0.12,0.13,0.116,0.096,0.066,0.082,0.054,0.03,0.018,0.004,0.012,0.004,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
