0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.008,0.016,0.034,0.06,0.064,0.058,0.096,0.1,0.108,0.124,0.078,0.096,0.062,0.042,0.03,0.01,0.004,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.008,0.006,0.014,0.038,0.054,0.064,0.07,0.102,0.086,0.106,0.11,0.088,0.078,0.07,0.054,0.026,0.01,0.004,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.008,0.0,0.014,0.022,0.042,0.034,0.042,0.068,0.114,0.114,0.11,0.09,0.1,0.09,0.056,0.042,0.03,0.012,0.006,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.01,0.012,0.018,0.036,0.048,0.07,0.074,0.068,0.108,0.092,0.13,0.11,0.082,0.048,0.044,0.018,0.022,0.006,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.006,0.012,0.014,0.028,0.048,0.082,0.068,0.088,0.11,0.104,0.108,0.086,0.08,0.064,0.052,0.028,0.01,0.006,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.002,0.0,0.01,0.014,0.044,0.066,0.046,0.084,0.094,0.086,0.104,0.108,0.088,0.096,0.048,0.046,0.032,0.016,0.008,0.0,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.01,0.016,0.038,0.034,0.066,0.074,0.088,0.128,0.092,0.074,0.12,0.088,0.064,0.03,0.038,0.022,0.006,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.004,0.002,0.016,0.042,0.048,0.07,0.05,0.102,0.09,0.124,0.112,0.082,0.09,0.064,0.05,0.026,0.008,0.006,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.012,0.018,0.024,0.054,0.076,0.064,0.082,0.124,0.096,0.09,0.11,0.074,0.07,0.054,0.022,0.012,0.004,0.008,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.006,0.004,0.016,0.024,0.034,0.08,0.088,0.1,0.098,0.132,0.086,0.094,0.082,0.056,0.048,0.014,0.012,0.018,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.016,0.006,0.008,0.032,0.04,0.046,0.106,0.096,0.082,0.114,0.104,0.104,0.086,0.052,0.05,0.022,0.014,0.012,0.002,0.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.006,0.004,0.008,0.008,0.024,0.054,0.064,0.056,0.088,0.104,0.132,0.112,0.104,0.07,0.052,0.046,0.032,0.018,0.006,0.004,0.002,0.0,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.006,0.004,0.012,0.012,0.016,0.04,0.066,0.098,0.068,0.106,0.104,0.08,0.098,0.076,0.076,0.064,0.032,0.02,0.01,0.004,0.002,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.01,0.01,0.02,0.022,0.04,0.062,0.076,0.092,0.1,0.112,0.084,0.1,0.084,0.048,0.062,0.03,0.024,0.008,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.008,0.008,0.01,0.014,0.034,0.044,0.038,0.078,0.07,0.086,0.108,0.146,0.09,0.094,0.056,0.044,0.03,0.02,0.012,0.002,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.004,0.004,0.01,0.026,0.03,0.044,0.042,0.078,0.098,0.124,0.104,0.106,0.08,0.078,0.066,0.038,0.016,0.024,0.014,0.006,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.004,0.0,0.008,0.012,0.01,0.02,0.05,0.072,0.08,0.082,0.102,0.098,0.1,0.106,0.092,0.068,0.032,0.044,0.01,0.002,0.004,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.002,0.002,0.006,0.022,0.034,0.042,0.054,0.08,0.098,0.086,0.098,0.134,0.098,0.09,0.048,0.044,0.036,0.012,0.002,0.006,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.002,0.008,0.01,0.024,0.014,0.042,0.072,0.08,0.082,0.106,0.098,0.112,0.116,0.082,0.046,0.038,0.03,0.022,0.004,0.002,0.004,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.002,0.008,0.008,0.014,0.018,0.04,0.064,0.084,0.102,0.106,0.108,0.084,0.09,0.084,0.06,0.044,0.04,0.02,0.004,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.006,0.008,0.018,0.032,0.062,0.052,0.068,0.096,0.102,0.106,0.09,0.086,0.09,0.052,0.054,0.022,0.026,0.014,0.006,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.004,0.006,0.01,0.016,0.028,0.042,0.07,0.09,0.072,0.112,0.124,0.094,0.084,0.072,0.072,0.036,0.032,0.01,0.014,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.004,0.002,0.01,0.012,0.042,0.056,0.078,0.074,0.1,0.11,0.106,0.102,0.072,0.08,0.06,0.036,0.024,0.018,0.006,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.002,0.002,0.01,0.022,0.032,0.046,0.066,0.106,0.106,0.106,0.096,0.092,0.092,0.072,0.058,0.05,0.016,0.01,0.01,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.008,0.006,0.032,0.032,0.044,0.058,0.086,0.084,0.104,0.13,0.1,0.102,0.074,0.054,0.038,0.022,0.014,0.006,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.01,0.032,0.034,0.046,0.048,0.062,0.112,0.128,0.106,0.092,0.1,0.076,0.056,0.056,0.018,0.004,0.008,0.006,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.012,0.032,0.026,0.05,0.054,0.078,0.07,0.132,0.104,0.102,0.092,0.09,0.054,0.038,0.03,0.016,0.01,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.016,0.02,0.028,0.042,0.056,0.072,0.094,0.104,0.108,0.09,0.1,0.092,0.07,0.032,0.026,0.018,0.012,0.01,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.002,0.012,0.016,0.038,0.028,0.062,0.076,0.112,0.106,0.1,0.09,0.102,0.08,0.078,0.042,0.016,0.018,0.01,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.008,0.006,0.016,0.024,0.036,0.064,0.082,0.102,0.118,0.106,0.11,0.118,0.072,0.038,0.038,0.022,0.014,0.012,0.008,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
